distance_pdi,borda sum
52.304761904761904,182
50.64761904761904,179
51.14285714285712,175
52.914285714285676,185
53.40952380952378,203
52.38095238095238,194
52.552380952380965,198
53.73333333333334,192
52.55238095238096,162
52.190476190476204,187
52.285714285714306,177
54.17142857142858,193
52.64761904761903,200
52.0,157
53.10476190476191,166
51.714285714285715,190
52.64761904761903,175
53.142857142857146,183
52.83809523809522,193
50.97142857142857,169
52.05714285714284,172
53.44761904761904,188
51.161904761904765,170
52.761904761904745,201
53.10476190476192,191
52.24761904761905,175
53.23809523809525,188
53.942857142857136,184
53.65714285714286,196
51.8857142857143,183
53.2,189
53.37142857142857,188
52.51428571428571,196
51.771428571428565,188
52.24761904761903,188
53.40952380952381,186
53.77142857142859,191
48.47619047619047,179
50.57142857142856,172
52.70476190476192,180
50.81904761904761,174
51.161904761904765,181
52.05714285714286,191
51.42857142857142,175
51.142857142857146,193
53.79047619047619,195
50.323809523809516,161
52.876190476190466,190
52.47619047619049,191
53.27619047619046,184
53.52380952380951,176
53.12380952380953,188
54.30476190476191,198
51.42857142857144,185
51.599999999999994,195
52.34285714285717,189
52.723809523809535,195
52.685714285714276,166
52.609523809523786,180
53.199999999999996,175
51.35238095238095,201
53.14285714285713,178
50.59047619047618,192
53.08571428571427,183
52.95238095238096,196
52.609523809523814,168
51.99999999999999,189
50.857142857142854,164
53.12380952380954,184
52.55238095238096,178
52.74285714285715,190
53.9238095238095,194
51.61904761904762,180
52.45714285714286,179
53.12380952380952,190
53.42857142857143,192
53.10476190476192,196
52.571428571428584,189
52.91428571428571,199
52.26666666666667,174
52.171428571428585,170
52.78095238095238,185
51.94285714285714,190
52.87619047619046,193
53.08571428571427,172
53.771428571428565,184
53.6190476190476,196
54.20952380952383,193
52.62857142857143,174
52.57142857142858,160
49.333333333333336,182
52.00000000000001,191
52.38095238095235,185
48.647619047619024,171
53.61904761904762,167
54.28571428571429,168
51.37142857142859,193
52.34285714285715,169
52.4190476190476,186
53.352380952380955,170
53.27619047619047,188
53.199999999999996,180
53.69523809523808,180
52.41904761904761,181
53.428571428571416,200
51.84761904761901,181
52.72380952380952,202
52.552380952380936,172
51.63809523809524,177
52.43809523809525,184
53.428571428571395,173
53.828571428571394,189
51.52380952380952,187
51.52380952380949,160
53.75238095238096,176
53.409523809523805,155
52.799999999999976,183
52.399999999999984,177
53.71428571428571,177
52.400000000000006,171
52.09523809523809,175
52.72380952380951,176
51.35238095238095,178
53.352380952380955,183
53.06666666666666,195
52.91428571428573,172
54.152380952380945,185
53.352380952380955,189
49.3904761904762,197
52.60952380952382,174
52.19047619047619,186
52.51428571428572,199
53.61904761904762,189
51.409523809523826,165
53.86666666666666,179
52.26666666666665,181
53.84761904761905,183
53.028571428571425,183
52.704761904761895,178
52.495238095238115,194
52.13333333333333,178
51.504761904761914,182
51.25714285714284,182
51.123809523809484,204
51.27619047619049,165
53.6,192
52.95238095238093,166
53.866666666666674,199
