distance_pdi,borda sum
52.93333333333334,165
52.13333333333334,159
52.68571428571427,142
52.41904761904761,151
52.45714285714286,168
49.885714285714286,135
53.37142857142857,138
52.647619047619045,175
52.8952380952381,141
53.561904761904756,158
54.22857142857143,177
52.51428571428573,144
50.74285714285712,175
52.228571428571406,182
51.00952380952383,137
53.9428571428571,137
53.123809523809506,142
53.35238095238097,128
52.89523809523807,156
51.80952380952381,130
53.37142857142857,165
51.27619047619047,167
53.33333333333333,166
52.838095238095235,151
51.90476190476189,171
52.133333333333326,142
52.34285714285715,141
52.07619047619044,155
53.02857142857143,181
52.742857142857154,147
50.93333333333332,138
52.28571428571428,148
52.79999999999999,153
52.45714285714286,143
51.42857142857144,110
53.61904761904762,125
49.352380952380976,168
51.92380952380951,163
53.6952380952381,152
51.695238095238054,159
51.809523809523796,176
53.7142857142857,159
50.87619047619049,129
53.04761904761905,152
52.81904761904763,133
53.58095238095238,169
49.90476190476188,147
53.333333333333314,145
54.609523809523814,139
52.26666666666667,88
52.05714285714283,140
53.50476190476189,158
51.161904761904765,145
52.64761904761906,161
52.7809523809524,165
51.542857142857166,154
53.238095238095234,129
53.52380952380947,170
53.35238095238093,170
52.09523809523811,160
53.0095238095238,160
52.79999999999999,168
53.333333333333336,160
51.16190476190477,124
51.35238095238096,118
51.5047619047619,112
51.92380952380954,128
52.133333333333354,146
53.52380952380953,151
52.99047619047619,146
53.599999999999994,133
52.32380952380953,166
51.82857142857142,156
52.74285714285715,157
50.399999999999984,156
54.000000000000014,135
52.761904761904766,172
53.8857142857143,171
52.32380952380954,127
53.447619047619035,154
53.31428571428572,158
51.523809523809526,161
51.485714285714295,150
52.53333333333331,159
53.10476190476191,147
53.37142857142856,133
53.98095238095237,136
53.4857142857143,158
51.19999999999999,170
50.51428571428567,157
53.20000000000002,135
53.75238095238096,189
52.81904761904763,162
53.199999999999996,152
51.37142857142856,155
52.38095238095239,131
50.91428571428572,157
51.48571428571428,140
48.59047619047619,150
51.828571428571436,140
50.89523809523809,160
53.40952380952381,138
52.38095238095238,165
51.73333333333334,170
52.533333333333324,152
51.790476190476184,130
51.676190476190484,148
52.28571428571429,134
52.83809523809522,139
50.97142857142856,184
53.14285714285713,138
51.12380952380949,139
51.809523809523796,180
53.180952380952384,160
53.50476190476188,180
53.923809523809524,155
52.152380952380966,134
52.45714285714284,181
53.219047619047615,150
51.561904761904756,135
50.28571428571426,131
52.41904761904763,154
52.247619047619054,148
52.19047619047621,140
53.96190476190474,191
50.666666666666686,141
51.46666666666666,150
51.94285714285714,161
52.01904761904763,180
53.295238095238105,160
51.523809523809526,134
53.08571428571429,131
52.51428571428571,153
52.438095238095244,149
52.209523809523816,142
51.98095238095236,165
52.60952380952382,193
52.723809523809514,172
53.33333333333334,160
52.419047619047625,122
51.77142857142857,144
53.42857142857143,175
52.05714285714283,119
53.35238095238097,144
52.68571428571428,167
54.15238095238091,158
54.019047619047605,162
53.33333333333331,147
53.02857142857142,172
50.076190476190476,155
51.98095238095239,120
52.742857142857154,155
52.990476190476194,164
51.2952380952381,161
52.95238095238095,166
53.828571428571415,160
53.542857142857144,168
52.8,144
51.59999999999996,164
54.11428571428571,148
52.26666666666666,130
52.0,122
50.83809523809523,147
50.78095238095239,152
53.12380952380952,129
50.57142857142858,160
53.71428571428572,174
50.93333333333334,160
52.97142857142856,153
51.523809523809526,150
52.85714285714285,164
52.64761904761903,130
53.2952380952381,160
52.4,135
52.74285714285714,137
52.780952380952385,149
53.828571428571436,144
51.04761904761906,146
53.02857142857144,168
52.97142857142857,136
53.96190476190477,149
52.26666666666668,142
50.85714285714285,182
52.87619047619042,105
53.06666666666667,176
53.161904761904765,161
49.79047619047618,145
51.619047619047606,145
52.09523809523806,136
52.97142857142858,114
53.39047619047621,154
53.161904761904744,135
51.1238095238095,142
51.77142857142855,151
53.542857142857144,145
51.923809523809524,155
54.076190476190476,157
53.00952380952382,145
52.68571428571427,134
52.8952380952381,116
50.74285714285712,146
52.87619047619047,172
51.77142857142859,172
52.285714285714285,150
54.17142857142853,161
53.02857142857141,185
51.809523809523796,176
51.59999999999997,123
51.90476190476189,141
54.45714285714287,180
52.24761904761903,132
51.40952380952376,157
51.65714285714286,117
53.923809523809545,132
52.81904761904761,171
54.07619047619048,142
52.57142857142858,129
52.05714285714285,160
52.476190476190474,167
51.847619047619055,172
49.676190476190456,155
53.485714285714266,148
52.81904761904761,153
52.13333333333332,152
51.08571428571428,131
48.476190476190474,166
51.69523809523809,171
52.24761904761903,158
53.485714285714295,158
53.35238095238097,175
53.066666666666656,166
53.047619047619065,167
51.180952380952384,169
52.2095238095238,129
52.647619047619045,155
53.58095238095238,155
52.2095238095238,132
53.828571428571436,130
51.18095238095239,156
51.6952380952381,149
51.79047619047618,143
52.171428571428535,155
53.504761904761914,146
53.104761904761915,158
52.3809523809524,181
50.914285714285725,158
52.28571428571428,151
53.54285714285715,181
53.23809523809525,154
52.45714285714285,146
53.6,145
52.057142857142864,169
51.199999999999974,151
53.33333333333333,161
53.828571428571436,192
51.98095238095237,152
52.09523809523809,127
53.84761904761906,141
51.923809523809524,132
51.44761904761905,152
52.64761904761903,141
53.21904761904762,127
53.12380952380951,151
50.51428571428571,127
53.63809523809524,156
53.90476190476191,172
52.53333333333332,150
51.923809523809524,156
52.43809523809524,158
52.89523809523808,167
52.7047619047619,131
52.2095238095238,146
51.580952380952375,141
52.78095238095235,167
51.523809523809526,158
52.780952380952364,153
52.99047619047619,155
53.75238095238095,145
53.52380952380951,162
53.561904761904756,134
50.876190476190466,158
52.914285714285704,149
51.714285714285715,151
50.038095238095245,175
52.15238095238096,133
52.171428571428564,148
51.028571428571425,119
52.55238095238094,163
52.28571428571426,142
52.64761904761905,134
53.37142857142859,149
53.42857142857143,114
52.49523809523811,168
50.70476190476192,152
52.78095238095237,182
50.609523809523814,139
53.79047619047618,160
51.314285714285724,142
52.190476190476176,165
53.46666666666666,167
53.77142857142856,137
51.352380952380955,129
53.752380952380946,128
52.99047619047621,146
52.55238095238094,163
51.504761904761914,139
53.67619047619046,153
54.209523809523795,163
52.209523809523816,160
52.838095238095235,128
53.42857142857141,159
50.971428571428575,156
53.58095238095238,137
50.79999999999999,122
50.819047619047616,158
51.10476190476191,154
53.40952380952378,139
51.98095238095242,111
53.56190476190478,135
53.77142857142858,159
52.895238095238106,175
51.009523809523806,163
52.22857142857141,127
52.62857142857142,173
51.23809523809524,141
52.49523809523809,137
53.447619047619064,140
52.228571428571435,113
50.95238095238095,150
53.73333333333335,115
52.266666666666666,117
52.4190476190476,160
52.32380952380952,149
52.83809523809524,169
51.94285714285715,147
53.142857142857146,175
51.028571428571425,161
53.009523809523806,155
53.6952380952381,130
54.20952380952381,165
54.400000000000006,157
52.51428571428572,135
52.87619047619048,181
52.723809523809514,171
52.55238095238093,159
51.35238095238092,157
51.71428571428571,133
53.466666666666676,153
51.16190476190476,126
51.333333333333314,153
52.97142857142858,146
51.714285714285694,123
52.34285714285715,154
52.20952380952381,158
51.276190476190486,178
52.53333333333333,127
52.6095238095238,151
52.895238095238085,154
52.685714285714276,149
53.29523809523809,162
53.923809523809545,147
51.58095238095239,155
50.742857142857105,142
52.53333333333333,159
52.34285714285715,170
49.37142857142857,129
53.35238095238092,154
52.07619047619047,189
51.009523809523806,174
53.18095238095238,158
53.59999999999999,157
53.63809523809525,136
51.52380952380952,150
52.933333333333344,181
50.68571428571429,178
51.48571428571429,158
53.4857142857143,165
53.46666666666665,163
52.62857142857143,155
51.961904761904755,147
52.83809523809523,151
53.35238095238094,150
51.37142857142855,158
52.819047619047616,158
51.657142857142844,157
53.3904761904762,139
52.114285714285714,105
53.56190476190477,144
52.55238095238094,158
53.790476190476205,182
52.05714285714284,115
52.647619047619045,163
53.23809523809525,166
53.02857142857143,158
53.10476190476192,148
52.15238095238097,156
52.095238095238095,126
53.48571428571426,150
52.7238095238095,140
53.21904761904763,165
52.39999999999998,184
52.41904761904763,137
53.12380952380951,143
52.32380952380954,177
51.39047619047617,178
50.28571428571429,157
52.990476190476194,95
51.42857142857142,160
52.51428571428571,144
51.73333333333333,147
53.466666666666676,155
53.02857142857144,162
52.190476190476176,155
51.733333333333356,186
51.371428571428574,159
52.47619047619049,164
53.42857142857143,162
52.6095238095238,118
53.199999999999996,123
53.523809523809526,160
52.13333333333332,166
51.714285714285715,161
53.5238095238095,175
52.019047619047626,115
51.23809523809523,162
53.7904761904762,152
54.380952380952394,164
52.59047619047621,153
52.93333333333332,161
50.647619047619024,163
53.123809523809534,153
54.36190476190476,166
51.77142857142858,152
53.580952380952404,155
54.0,132
52.342857142857135,117
51.86666666666665,137
52.11428571428572,158
52.57142857142858,160
53.31428571428569,144
54.076190476190476,157
52.60952380952381,147
52.38095238095239,146
52.40000000000001,115
53.12380952380953,179
51.50476190476191,118
54.685714285714276,139
53.104761904761915,158
53.16190476190476,135
52.609523809523814,167
52.666666666666686,136
53.02857142857143,183
52.285714285714256,191
53.904761904761905,183
51.92380952380951,135
52.152380952380945,163
52.380952380952344,150
53.04761904761905,147
52.45714285714286,164
50.419047619047625,153
51.77142857142857,155
